,word,len,freq,avg
16213,claudette,9,3,1.0
16214,supercells,10,1,0.0
16215,consequential,13,1,1.0
16216,dormancy,8,1,1.0
16217,adverse,7,5,0.0
16218,arisen,6,1,0.0
16219,bennelong,9,3,0.0
16220,alcohol,7,8,0.0
16221,pastimes,8,1,1.0
16222,bishops,7,8,0.0
16223,convened,8,4,0.0
16224,bithynia,8,1,0.0
16225,constantine,11,5,0.0
16226,merger,6,19,0.0
16227,dani,4,3,0.0
16228,rodrik,6,2,1.0
16229,straightline,12,1,0.0
16230,notwithstanding,15,2,0.0
16231,rfu,3,1,0.6666666666666666
16232,xv,2,5,0.0
16233,mori,4,9,0.0
16234,bedford,7,6,0.0
16235,rayner,6,2,1.0
16236,backstroke,10,15,0.0
16237,tunisian,8,5,0.0
16238,sukkot,6,6,0.0
16239,coincides,9,3,0.0
16240,pitchfork,9,1,0.0
16241,dreamy,6,1,1.0
16242,collage,7,1,0.0
16243,samples,7,5,0.0
16244,synth,5,1,0.0
16245,brittany,8,13,0.0
16246,raine,5,3,0.0
16247,bronson,7,1,0.0
16248,buchinsky,9,1,1.0
16249,ehrenfeld,9,1,1.0
16250,johnstown,9,2,0.0
16251,sheboygan,9,3,0.0
16252,oarfish,7,1,0.0
16253,kilkenny,8,7,0.0
16254,trio,4,14,0.0
16255,adept,5,3,0.8000000000000002
16256,rief,4,2,0.75
16257,kraden,6,1,0.6666666666666666
16258,kareem,6,1,1.0
16259,abduljabbar,11,1,0.0
16260,alcindor,8,1,1.0
16261,dade,4,1,0.5
16262,shapeshifting,13,1,0.0
16263,antiquity,9,5,0.0
16264,cultures,8,10,0.0
16265,asansol,7,1,0.0
16266,agglomeration,13,6,0.0
16267,kengamine,9,1,0.0
16268,hdi,3,2,0.0
16269,statistic,9,7,0.0
16270,expectancy,10,3,0.0
16271,indicators,10,2,0.0
16272,roloson,7,1,0.0
16273,melissa,7,6,0.0
16274,natively,8,2,0.0
16275,difficult,9,23,0.0
16276,chaudhry,8,2,0.0
16277,phylis,6,1,1.0
16278,isley,5,2,1.0
16279,suber,5,1,0.4
16280,arbon,5,2,0.4
16281,constance,9,5,0.0
16282,senat,5,1,0.4
16283,freien,6,2,0.6666666666666666
16284,und,3,3,0.0
16285,hansestadt,10,2,0.0
16286,magdalene,9,2,0.0
16287,allmale,7,4,0.0
16288,fishers,7,3,0.0
16289,malone,6,2,0.0
16290,punter,6,2,0.0
16291,ironbladed,10,2,0.7
16292,skates,6,2,0.0
16293,skating,7,17,0.0
16294,catania,7,1,0.0
16295,etna,4,2,1.0
16296,carpentier,10,2,0.0
16297,wobbled,7,1,1.0
16298,dempsey,7,2,0.0
16299,lucy,4,14,0.0
16300,boyfriend,9,2,0.0
16301,garth,5,4,0.0
16302,lawless,7,1,0.0
16303,outback,7,4,0.0
16304,hellenistic,11,5,0.0
16305,cleopatra,9,4,0.0
16306,baths,5,4,0.0
16307,lovemaking,10,1,1.0
16308,pleasurable,11,1,0.0
16309,psalm,5,4,1.0
16310,syriac,6,2,0.0
16311,peshitta,8,1,0.0
16312,qps,3,1,1.0
16313,firstcentury,12,1,1.0
16314,manuscript,10,6,0.0
16315,vadodara,8,1,0.0
16316,beshear,7,1,0.0
16317,defendant,9,3,0.0
16318,froome,6,1,0.0
16319,carlson,7,2,0.0
16320,vallejo,7,1,1.0
16321,maverick,8,2,0.0
16322,barsad,6,1,0.6666666666666666
16323,nolan,5,7,0.0
16324,stillwater,10,4,0.0
16325,tyson,5,4,0.0
16326,ritter,6,7,0.0
16327,nick,4,16,0.0
16328,wheeler,7,3,0.0
16329,whig,4,2,0.0
16330,southampton,11,9,0.0
16331,nineteenth,10,6,0.0
16332,gelfand,7,2,0.0
16333,nickelback,10,3,0.0
16334,multiplatinum,13,3,0.0
16335,sushila,7,2,1.0
16336,charak,6,2,0.3333333333333333
16337,salma,5,2,0.6
16338,esau,4,5,0.0
16339,famished,8,1,0.0
16340,begged,6,1,0.0
16341,stew,4,2,1.0
16342,forrest,7,4,0.0
16343,slaves,6,12,0.0
16344,sumner,6,2,0.0
16345,johnstone,9,1,0.0
16346,sortied,7,1,0.8571428571428571
16347,majuro,6,2,0.0
16348,marianas,8,2,0.0
16349,villain,7,7,0.0
16350,freeholder,10,1,0.0
16351,vidor,5,2,0.0
16352,header,6,5,0.0
16353,ham,3,11,0.0
16354,marina,6,4,0.0
16355,torch,5,3,0.0
16356,prevention,10,7,0.0
16357,cruelty,7,3,0.0
16358,sabertoothed,12,1,0.0
16359,pleistocene,11,8,0.0
16360,journal,7,27,0.0
16361,philosophische,14,1,1.0
16362,studien,7,1,1.0
16363,slippery,8,4,0.0
16364,corbny,6,1,0.3333333333333333
16365,corbunei,8,1,1.0
16366,aisne,5,5,0.0
16367,picardy,7,7,0.0
16368,seminary,8,12,0.0
16369,tahlequah,9,3,0.0
16370,semone,6,1,1.0
16371,chuuk,5,3,0.0
16372,schoolteacher,13,2,0.0
16373,variance,8,4,0.0
16374,laurinaitis,11,3,0.0
16375,enforcer,8,4,0.0
16376,fourthmost,10,5,0.0
16377,drowning,8,6,0.0
16378,whereupon,9,4,0.0
16379,bestseller,10,5,0.0
16380,cumberland,10,4,0.0
16381,workington,10,4,0.0
16382,solway,6,2,0.0
16383,perception,10,3,0.0
16384,webcasting,10,1,1.0
16385,necked,6,1,1.0
16386,smartphone,10,2,0.0
16387,aschenbach,10,4,0.0
16388,inquires,8,1,1.0
16389,deserted,8,1,0.0
16390,tadzio,6,2,0.0
16391,jaschiu,7,2,1.0
16392,fork,4,12,0.0
16393,organizes,9,2,0.0
16394,correspondence,14,5,0.0
16395,fourcounty,10,1,1.0
16396,yosemite,8,3,0.0
16397,staley,6,7,0.0
16398,dealt,5,9,0.39999999999999997
16399,troubles,8,3,0.0
16400,stepped,7,4,0.0
16401,newman,6,7,0.0
16402,restless,8,6,0.0
16403,presently,9,3,0.0
16404,airtime,7,1,0.0
16405,sportsnet,9,2,0.0
16406,headline,8,1,0.0
16407,gimmick,7,3,0.0
16408,jargon,6,1,0.0
16409,habsburgs,9,2,0.0
16410,cupronickel,11,3,0.0
16411,span,4,4,0.0
16412,prelude,7,1,0.0
16413,hispaniola,10,6,0.0
16414,cucurbitaceae,13,1,1.0
16415,melon,5,1,0.4
16416,cucumber,8,5,0.0
16417,calabash,8,1,0.5
16418,squash,6,4,0.0
16419,luffa,5,2,1.0
16420,azar,4,1,0.5
16421,osei,4,1,0.5
16422,ghanaian,8,5,0.0
16423,lucario,7,3,0.0
16424,kingstown,9,3,0.0
16425,prokofiev,9,2,0.0
16426,avenger,7,1,1.0
16427,trimley,7,1,0.0
16428,sunlit,6,1,1.0
16429,tibetans,8,2,0.0
16430,dick,4,13,0.0
16431,beer,4,14,0.0
16432,brewery,7,6,0.0
16433,brewing,7,7,0.0
16434,kerling,7,2,0.5714285714285714
16435,oak,3,22,0.0
16436,crowned,7,19,0.0
16437,deposed,7,4,0.0
16438,lover,5,3,0.0
16439,colossus,8,7,0.0
16440,thermionic,10,2,0.0
16441,valves,6,3,0.0
16442,tubes,5,9,0.0
16443,thyratrons,10,2,1.0
16444,boolean,7,2,0.0
16445,selfhelp,8,2,0.0
16446,apeliotes,9,2,0.0
16447,apeliotus,9,1,0.0
16448,blanquillos,11,1,1.0
16449,paleontology,12,1,0.0
16450,lazarus,7,1,0.0
16451,taxon,5,3,0.0
16452,taxa,4,2,0.0
16453,periods,7,12,0.0
16454,plantagenet,11,1,0.0
16455,kelis,5,3,0.8000000000000002
16456,ensatus,7,1,0.7142857142857143
16457,populations,11,16,0.0
16458,cryptographic,13,1,0.0
16459,ciphers,7,1,0.0
16460,cotman,6,2,1.0
16461,mcneill,7,2,0.0
16462,nocturne,8,2,0.0
16463,abdulaziz,9,3,0.0
16464,kaia,4,2,1.0
16465,jeddah,6,2,0.0
16466,madrigal,8,1,0.0
16467,initialism,10,1,0.0
16468,razia,5,1,0.0
16469,tiwesdg,7,1,0.0
16470,tiw,3,1,0.6666666666666666
16471,nematodes,9,2,1.0
16472,roundworms,10,1,1.0
16473,constitute,10,10,0.0
16474,phylum,6,7,0.0
16475,nematoda,8,1,1.0
16476,gaozong,7,1,0.0
16477,debilitating,12,1,0.0
16478,zetian,6,1,1.0
16479,favoured,8,3,0.0
16480,wirehaired,10,1,1.0
16481,dachshund,9,3,0.0
16482,bred,4,7,0.0
16483,rusev,5,3,0.0
16484,paralyzing,10,1,1.0
16485,rambling,8,1,0.25
16486,delighted,9,1,0.0
16487,arnold,6,13,0.5
16488,horowitz,8,2,0.0
16489,salter,6,1,0.3333333333333333
16490,lateradopted,12,1,1.0
16491,wahlberg,8,1,0.0
16492,cornhuskers,11,1,1.0
16493,caspar,6,2,1.0
16494,greifswald,10,2,0.0
16495,pomerania,9,6,0.0
16496,baltic,6,12,0.0
16497,ducal,5,3,1.0
16498,emit,4,3,1.0
16499,copious,7,1,0.0
16500,ionize,6,1,0.0
16501,braunau,7,1,0.0
16502,surge,5,7,0.0
16503,colburn,7,1,1.0
16504,miscellaneous,13,1,0.0
16505,pseudonyms,10,2,0.0
16506,straddles,9,4,0.0
16507,wombat,6,2,0.0
16508,scouting,8,9,0.0
16509,wrestle,7,4,0.0
16510,probation,9,4,0.0
16511,quesada,7,3,0.0
16512,alajuela,8,2,0.0
16513,limestone,9,9,0.0
16514,impression,10,4,0.5
16515,corwin,6,2,0.0
16516,thirteenth,10,15,0.0
16517,writings,8,7,0.0
16518,scripture,9,3,0.0
16519,kachura,7,3,0.0
16520,skardu,6,2,0.0
16521,attendant,9,4,0.0
16522,vizier,6,1,1.0
16523,ilabrat,7,1,0.7142857142857143
16524,inversely,9,1,0.0
16525,tekken,6,9,0.0
16526,easiest,7,1,0.0
16527,hegel,5,1,1.0
16528,wrttemberg,10,2,0.0
16529,defenseman,10,2,0.0
16530,handson,7,1,0.0
16531,lapland,7,8,0.0
16532,thermochemistry,15,1,1.0
16533,reactions,9,14,0.0
16534,andor,5,10,0.0
16535,transformations,15,1,0.0
16536,glendale,8,8,0.0
16537,wickenheiser,12,2,0.0
16538,berth,5,4,0.0
16539,manningtree,11,1,1.0
16540,stour,5,2,0.4
16541,wenham,6,3,0.3333333333333333
16542,caron,5,1,0.0
16543,traktor,7,1,0.0
16544,chelyabinsk,11,2,0.0
16545,scholars,8,10,0.0
16546,preachers,9,1,0.0
16547,crowds,6,1,0.0
16548,gopalpur,8,1,1.0
16549,siwan,5,1,0.4
16550,bihar,5,6,0.0
16551,frideric,8,1,1.0
16552,traders,7,3,0.8571428571428571
16553,borgo,5,1,1.0
16554,val,3,5,0.0
16555,taro,4,1,0.75
16556,bricklayer,10,1,0.0
16557,janitor,7,1,0.0
16558,paramus,7,1,0.0
16559,parted,6,2,0.6666666666666666
16560,aides,5,1,0.4
16561,geithner,8,4,0.0
16562,miracle,7,4,0.0
16563,cordoba,7,2,0.0
16564,germans,7,12,0.0
16565,disgrace,8,1,0.0
16566,adria,5,2,0.4
16567,embryo,6,4,0.0
16568,nutrition,9,1,0.0
16569,oils,4,2,0.5
16570,ludmilla,8,1,0.0
16571,vladimirovna,12,1,0.0
16572,radchenko,9,1,0.0
16573,omsk,4,2,0.0
16574,anglosaxon,10,11,0.0
16575,exit,4,5,0.0
16576,molires,7,1,0.8571428571428571
16577,symmetric,9,4,0.0
16578,getting,7,12,0.0
16579,constituent,11,12,0.0
16580,everybody,9,8,0.0
16581,loves,5,7,0.0
16582,searchlights,12,1,1.0
16583,beams,5,3,0.0
16584,silicongermanium,16,1,1.0
16585,semiconductor,13,4,0.0
16586,highspeed,9,3,0.0
16587,fracture,8,2,0.0
16588,concussion,10,3,0.0
16589,ranger,6,5,0.5
16590,ox,2,2,0.0
16591,marriott,8,2,0.0
16592,ire,3,4,0.0
16593,babylon,7,5,0.0
16594,bbil,4,1,1.0
16595,mesopotamia,11,3,0.0
16596,tigris,6,3,0.0
16597,euphrates,9,2,0.0
16598,carlsen,7,3,0.0
16599,tiebreak,8,2,0.0
16600,caruana,7,1,0.0
16601,duffy,5,2,0.0
16602,hinds,5,1,0.4
16603,stephanie,9,14,0.0
16604,vanderkellen,12,1,0.0
16605,newhart,7,3,0.0
16606,fitb,4,1,1.0
16607,germansoviet,12,1,1.0
16608,nonaggression,13,1,0.0
16609,relegated,9,6,0.0
16610,subcommission,13,1,1.0
16611,chr,3,2,0.0
16612,endlessly,9,1,1.0
16613,rocking,7,1,0.0
16614,lilacs,6,2,1.0
16615,dooryard,8,2,1.0
16616,bloom,5,7,0.0
16617,prevailing,10,3,0.0
16618,bourbon,7,6,0.0
16619,serene,6,1,0.0
16620,highness,8,4,0.0
16621,holmes,6,9,0.0
16622,brophey,7,1,0.0
16623,bitter,6,2,0.0
16624,rivals,6,6,0.0
16625,hnevank,7,1,1.0
16626,monastery,9,8,0.0
16627,kurtan,6,1,1.0
16628,cent,4,7,0.0
16629,jokerit,7,4,0.0
16630,smliiga,7,5,0.0
16631,potent,6,3,0.5
16632,ncis,4,4,0.0
16633,investigators,13,2,0.0
16634,coordinate,10,6,0.9
16635,storage,7,9,0.0
16636,secrets,7,6,0.0
16637,refugee,7,3,0.0
16638,camps,5,14,0.0
16639,myanmar,7,8,0.0
16640,attractor,9,1,0.0
16641,shapley,7,1,1.0
16642,supercluster,12,2,0.0
16643,ing,3,5,0.6666666666666666
16644,nn,2,1,0.0
16645,zuidas,6,1,1.0
16646,addison,7,2,0.0
16647,hypoadrenalism,14,1,0.0
16648,glucocorticoid,14,1,0.0
16649,mineralocorticoid,17,2,0.0
16650,adrenal,7,6,0.0
16651,gland,5,16,0.0
16652,paradise,8,8,0.0
16653,serpents,8,1,0.5
16654,cherubim,8,1,1.0
16655,protracted,10,2,0.0
16656,camel,5,6,0.0
16657,sopwith,7,1,0.0
16658,snipe,5,1,0.8
16659,armistice,9,6,0.0
16660,tryon,5,1,0.0
16661,centralia,9,2,0.0
16662,androscoggin,12,2,0.0
16663,calorie,7,2,0.0
16664,experimental,12,12,0.0
16665,calorimetry,11,1,1.0
16666,vere,4,2,0.5
16667,stacpoole,9,1,0.0
16668,robbers,7,1,0.0
16669,lighter,7,5,0.0
16670,bearing,7,6,0.0
16671,fermat,6,3,0.0
16672,proth,5,1,0.8
16673,aosta,5,2,0.0
16674,researchers,11,5,0.0
16675,inventors,9,1,0.0
16676,silt,4,3,0.5
16677,ethiopian,9,12,0.0
16678,katainen,8,1,1.0
16679,tracy,5,6,0.0
16680,carrie,6,7,0.0
16681,recovery,8,5,0.0
16682,nutt,4,6,0.0
16683,minnie,6,6,0.0
16684,bridesmaid,10,3,0.0
16685,beatified,9,3,0.0
16686,cultus,6,2,1.0
16687,xii,3,9,0.0
16688,gustav,6,6,0.0
16689,kahoolawe,9,2,0.0
16690,lei,3,1,0.6666666666666666
16691,sai,3,3,0.6666666666666666
16692,mls,3,13,0.0
16693,erect,5,4,0.6
16694,wheel,5,15,0.0
16695,woolf,5,2,0.4
16696,dahomey,7,2,0.0
16697,karajan,7,3,0.0
16698,fidelio,7,1,0.0
16699,barsaat,7,1,1.0
16700,deol,4,1,0.5
16701,priyanka,8,1,0.0
16702,extending,9,7,0.0
16703,landsman,8,1,0.0
16704,diesel,6,10,0.0
16705,mohns,5,1,1.0
16706,purchased,9,22,0.0
16707,neutral,7,13,0.8571428571428571
16708,ionization,10,1,0.0
16709,assisted,8,8,0.0
16710,glee,4,7,0.0
16711,ensemble,8,8,0.0
16712,recalled,8,10,0.0
16713,cyclist,7,9,0.0
16714,penultimate,11,7,0.0
16715,neiderman,9,1,1.0
16716,salary,6,6,0.0
16717,recurved,8,1,0.0
16718,eastward,8,6,0.0
16719,nonfictional,12,1,1.0
16720,publications,12,4,0.0
16721,shrunk,6,1,0.0
16722,kids,4,9,0.0
16723,finalists,9,5,0.0
16724,rhythmic,8,5,0.0
16725,gymnastics,10,8,0.0
16726,trampolining,12,2,1.0
16727,italics,7,2,0.0
16728,havre,5,6,0.0
16729,dieppe,6,2,0.0
16730,fcamp,5,1,1.0
16731,yvetot,6,1,1.0
16732,tretat,6,1,1.0
16733,tyrrell,7,2,0.0
16734,palaeontological,16,1,1.0
16735,hubs,4,1,0.75
16736,myles,5,1,0.0
16737,burial,6,11,0.0
16738,addon,5,1,0.0
16739,grabs,5,1,0.0
16740,mayall,6,1,0.0
16741,bluesbreakers,13,1,0.0
16742,zetajones,9,1,0.0
16743,carys,5,1,0.4
16744,zeta,4,7,0.0
16745,etymology,9,9,0.0
16746,maqadishah,10,1,1.0
16747,nssj,4,4,0.0
16748,vetlanda,8,1,0.0
16749,albatross,9,1,0.0
16750,fledge,6,1,1.0
16751,fledging,8,1,1.0
16752,unaware,7,3,0.0
16753,chick,5,4,0.0
16754,trifluoride,11,1,0.0
16755,interhalogen,12,2,0.0
16756,onondaga,8,2,0.0
16757,chino,5,1,0.0
16758,absecon,7,2,0.0
16759,ventnor,7,3,0.0
16760,margate,7,2,0.0
16761,longport,8,1,1.0
16762,jaffna,6,8,0.0
16763,precolonial,11,1,0.0
16764,zappas,6,1,0.0
16765,somerton,8,1,0.625
16766,frome,5,2,1.0
16767,fever,5,23,0.0
16768,kylie,5,1,0.0
16769,minogue,7,1,0.0
16770,parlophone,10,3,0.0
16771,wilmette,8,2,0.0
16772,stampede,8,1,0.0
16773,midtolates,10,1,1.0
16774,hanging,7,6,0.0
16775,lumo,4,2,0.0
16776,acronyms,8,1,0.0
16777,unoccupied,10,5,0.0
16778,pelican,7,5,0.0
16779,pelecanus,9,1,1.0
16780,occidentalis,12,1,1.0
16781,shuttleworth,12,1,1.0
16782,ubuntu,6,2,0.0
16783,desktop,7,9,0.0
16784,gnome,5,2,0.0
16785,sorkin,6,1,0.0
16786,schlamme,8,1,0.0
16787,danceelectronic,15,2,0.0
16788,botn,4,1,0.0
16789,paloma,6,2,0.0
16790,oshea,5,3,0.0
16791,shirayanagi,11,1,1.0
16792,wavelet,7,3,0.0
16793,helicopter,10,9,0.0
16794,haa,3,1,0.6666666666666666
16795,polyatomic,10,4,0.0
16796,anion,5,2,0.0
16797,miley,5,5,0.4
16798,ego,3,4,0.0
16799,kilpatrick,10,3,0.0
16800,jail,4,6,0.0
16801,pleading,8,2,0.0
16802,nlson,5,2,0.0
16803,baptista,8,2,1.0
16804,jnior,5,1,0.0
16805,nelsinho,8,1,1.0
16806,arat,4,1,0.5
16807,dink,4,1,0.5
16808,hare,4,2,0.5
16809,folkloric,9,1,0.0
16810,guernica,8,1,0.0
16811,biscay,6,1,0.0
16812,iriondo,7,1,0.0
16813,atltico,7,8,0.0
16814,tetun,5,1,1.0
16815,bickell,7,1,1.0
16816,computed,8,2,0.0
16817,sample,6,14,0.0
16818,hunt,4,10,0.0
16819,unbreakable,11,2,1.0
16820,indomalaya,10,1,0.0
16821,ecozone,7,1,0.0
16822,mugello,7,1,0.0
16823,polka,5,7,0.0
16824,weird,5,5,0.8
16825,yankovic,8,5,0.0
16826,percussion,10,6,0.0
16827,timpani,7,2,0.0
16828,cymbals,7,2,0.0
16829,tambourine,10,3,0.0
16830,rutland,7,5,0.0
16831,herefordshire,13,3,0.0
16832,reestablished,13,5,0.0
16833,painting,8,21,0.0
16834,huntercoulter,13,1,1.0
16835,nutkin,6,1,0.0
16836,taunts,6,2,0.0
16837,singsong,8,1,0.0
16838,riddle,6,2,0.0
16839,stephens,8,6,0.0
16840,bewitched,9,1,0.0
16841,curtiz,6,2,0.0
16842,carolyn,7,2,0.0
16843,matthau,7,3,0.0
16844,worldfamous,11,1,0.0
16845,relapsed,8,1,1.0
16846,anorexia,8,1,0.0
16847,heshe,5,2,0.0
16848,wednesday,9,8,0.0
16849,buddy,5,7,0.0
16850,roemer,6,3,0.0
16851,celaya,6,1,1.0
16852,guanajuato,10,2,0.0
16853,legrand,7,4,0.0
16854,pasay,5,3,0.0
16855,consequence,11,8,0.0
16856,pugwash,7,1,1.0
16857,dissociative,12,2,0.0
16858,psychologists,13,1,0.0
16859,fellowship,10,5,0.0
16860,souls,5,4,0.0
16861,ccpl,4,2,0.0
16862,pasteurized,11,1,1.0
16863,ltte,4,3,0.0
16864,requirement,11,5,0.0
16865,researcher,10,5,0.0
16866,akkadians,9,1,1.0
16867,ghosts,6,3,0.0
16868,invincible,10,6,0.0
16869,metroid,7,10,0.0
16870,pinball,7,2,0.0
16871,martnez,7,12,0.0
16872,patiala,7,3,0.0
16873,tory,4,4,0.5
16874,jal,3,3,0.0
16875,lupo,4,1,0.0
16876,pepper,6,19,0.0
16877,organelles,10,5,0.0
16878,sushi,5,1,0.0
16879,complemented,12,1,0.0
16880,quit,4,6,0.0
16881,oomycetes,9,1,0.0
16882,cellulose,9,2,0.0
16883,mature,6,12,0.0
16884,installments,12,2,0.0
16885,tripartite,10,1,0.0
16886,retailers,9,2,0.0
16887,foothills,9,3,0.0
16888,colima,6,4,0.6666666666666666
16889,reske,5,1,0.8
16890,pions,5,5,0.0
16891,muons,5,3,0.0
16892,neutrinos,9,3,0.0
16893,lovely,6,3,0.0
16894,compostition,12,1,1.0
16895,maskin,6,1,0.0
16896,hippo,5,2,1.0
16897,holler,6,1,1.0
16898,blow,4,1,0.5
16899,blois,5,1,0.0
16900,winchester,10,11,0.0
16901,cps,3,2,0.6666666666666666
16902,preschool,9,4,0.0
16903,kindergarten,12,5,0.0
16904,portmanteau,11,3,0.0
16905,wings,5,39,0.0
16906,clavicaudatus,13,1,1.0
16907,ensenada,8,1,1.0
16908,approx,6,3,0.0
16909,spaghetti,9,2,0.0
16910,cossatot,8,1,0.5
16911,bordering,9,9,0.0
16912,kinara,6,1,0.6666666666666666
16913,menorah,7,3,0.8571428571428571
16914,candleholder,12,1,1.0
16915,kwanzaa,7,2,0.0
16916,damaraland,10,1,1.0
16917,differ,6,6,0.0
16918,striped,7,2,0.0
16919,hooves,6,1,0.0
16920,plummer,7,2,0.0
16921,galveston,9,3,0.0
16922,baritone,8,7,0.0
16923,solitude,8,4,0.0
16924,garca,5,8,0.0
16925,mrquez,6,2,0.0
16926,threshold,9,2,0.0
16927,trillion,8,4,0.0
16928,incurred,8,1,0.0
16929,blockade,8,4,0.0
16930,nakhchivans,11,1,1.0
16931,sadarak,7,1,0.0
16932,nakhchivan,10,8,0.0
16933,republics,9,5,0.0
16934,copn,4,1,0.0
16935,honduras,8,17,0.0
16936,existing,8,16,0.0
16937,mishap,6,1,1.0
16938,elliot,6,2,0.0
16939,antlers,7,3,0.0
16940,cracked,7,4,0.0
16941,upsets,6,1,1.0
16942,dolly,5,3,0.8000000000000002
16943,parton,6,3,0.3333333333333333
16944,plaintive,9,1,1.0
16945,tear,4,4,1.0
16946,stained,7,2,0.8571428571428571
16947,gospelinfused,13,1,1.0
16948,dramatic,8,13,0.0
16949,yearend,7,8,0.0
16950,subprefecture,13,4,0.0
16951,midipyrnes,10,4,0.0
16952,murdering,9,2,0.0
16953,coolingoff,10,1,0.0
16954,mcdonnell,9,3,0.0
16955,md,2,10,0.0
16956,roc,3,6,0.0
16957,synonymously,12,2,0.0
16958,kmt,3,3,0.0
16959,nationalist,11,7,0.0
16960,liquefied,9,1,0.0
16961,jagiellonian,12,2,0.0
16962,physicists,10,2,0.0
16963,zygmunt,7,1,0.0
16964,wrblewski,9,1,0.0
16965,karol,5,3,0.0
16966,olszewski,9,1,0.0
16967,ura,3,1,0.6666666666666666
16968,vajgurore,9,1,1.0
16969,ezekiel,7,3,0.0
16970,firstyear,9,1,0.0
16971,seminarians,11,2,1.0
16972,exists,6,22,0.0
16973,saddle,6,4,0.0
16974,regardless,10,7,0.0
16975,nasair,6,1,0.6666666666666666
16976,eritrean,8,1,0.0
16977,glitch,6,1,0.0
16978,directtovideo,13,10,0.0
16979,disneytoon,10,1,1.0
16980,scribe,6,1,0.0
16981,chisel,6,1,0.3333333333333333
16982,nuclides,8,1,0.375
16983,exactly,7,16,0.0
16984,wholenumber,11,1,0.0
16985,isotopic,8,4,0.0
16986,sufficiently,12,6,0.0
16987,tracking,8,4,0.0
16988,bost,4,1,0.5
16989,syedna,6,1,0.0
16990,mohammed,8,4,0.0
16991,burhanuddin,11,1,0.0
16992,almutlaq,8,1,0.0
16993,dawoodi,7,1,0.0
16994,bohras,6,1,1.0
16995,subgroup,8,4,0.0
16996,mustaali,8,1,0.0
16997,ismaili,7,1,0.0
16998,prefers,7,2,0.0
16999,institut,8,4,0.0
17000,polytechnique,13,2,0.0
17001,avances,7,1,1.0
17002,trucks,6,13,0.3333333333333333
17003,armour,6,5,0.0
17004,iit,3,2,0.0
17005,bestreviewed,12,1,0.0
17006,ticket,6,6,0.0
17007,bachelet,8,2,0.0
17008,arica,5,4,0.0
17009,lvesque,7,1,0.0
17010,lubango,7,1,1.0
17011,disbanded,9,8,0.0
17012,violist,7,2,0.0
17013,schidlof,8,1,1.0
17014,irreplaceable,13,1,0.0
17015,heidfeld,8,7,0.0
17016,villeneuve,10,4,0.0
17017,garonne,7,4,0.0
17018,portetsurgaronne,16,1,0.0
17019,queenie,7,3,0.0
17020,similarity,10,3,0.0
17021,humble,6,1,0.0
17022,pie,3,11,0.0
17023,cmon,4,1,0.5
17024,nimh,4,1,0.5
17025,bluth,5,1,0.0
17026,petersburgclearwater,20,2,0.0
17027,fl,2,10,0.0
17028,kirchhoff,9,12,0.0
17029,nodal,5,2,0.6
17030,wqed,4,1,1.0
17031,pbs,3,7,0.0
17032,senegal,7,6,0.8571428571428571
17033,firstfloor,10,1,0.0
17034,tributes,8,1,0.0
17035,silvertip,9,2,0.0
17036,robust,6,9,0.0
17037,streamlined,11,3,0.0
17038,snout,5,5,0.0
17039,struggled,9,1,0.0
17040,keeping,7,10,0.0
17041,ribbs,5,3,1.0
17042,tested,6,9,0.0
17043,depositing,10,1,0.0
17044,mineralrich,11,1,0.0
17045,crops,5,10,0.39999999999999997
17046,bolland,7,1,0.0
17047,massese,7,1,1.0
17048,internapoli,11,1,1.0
17049,numeric,7,5,0.0
17050,giselle,7,8,0.0
17051,lormier,7,2,0.2857142857142857
17052,mo,2,9,0.0
17053,walnutshaped,12,1,1.0
17054,encke,5,1,1.0
17055,iec,3,1,0.6666666666666666
17056,attributed,10,17,0.0
17057,connacht,8,4,0.0
17058,maurcio,7,2,0.0
17059,hyperion,8,2,0.0
17060,cranch,6,1,1.0
17061,bond,4,24,0.0
17062,lassell,7,3,0.0
17063,loser,5,3,0.6
17064,runwalk,7,1,1.0
17065,hillhead,8,2,1.0
17066,tam,3,1,0.6666666666666666
17067,galbraith,9,1,1.0
17068,thirteenthoverall,17,1,1.0
17069,locker,6,2,0.0
17070,hemley,6,1,1.0
17071,oxley,5,5,0.0
17072,meehan,6,1,0.0
17073,jervis,6,2,0.0
17074,inactive,8,7,0.0
17075,upperlevel,10,3,0.0
17076,benkei,6,1,0.0
17077,naginata,8,1,0.0
17078,mouscron,8,1,1.0
17079,spock,5,4,0.0
17080,latinoamrica,12,1,0.0
17081,groundplan,10,1,1.0
17082,basilicas,9,1,1.0
17083,neopythagorean,14,1,1.0
17084,basilica,8,14,0.0
17085,naves,5,1,0.8
17086,apse,4,1,0.5
17087,fresno,6,6,0.0
17088,panthers,8,11,0.0
17089,fourthquarter,13,1,0.0
17090,capsule,7,3,0.0
17091,pursuing,8,6,0.0
17092,selenites,9,2,0.0
17093,danville,8,5,0.0
17094,rockingham,10,1,0.0
17095,unconventional,14,2,0.0
17096,droppings,9,1,0.0
17097,attests,7,1,1.0
17098,commitment,10,3,0.0
17099,realism,7,2,0.0
17100,supply,6,24,0.0
17101,jackie,6,10,0.0
17102,waterloocedar,13,1,1.0
17103,excursions,10,1,0.0
17104,barber,6,9,0.0
17105,homeland,8,9,0.0
17106,ivinghoe,8,1,0.0
17107,greatgap,8,1,1.0
17108,mathilde,8,2,0.0
